Location,Selector,Degree,HouseholdAverageSize,HouseholdMedianSize,ZoomLevel,TopLeftDegree,BottomRightDegree,ID,Parent
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(713),39.990 20.958 Degrees,4.5,4,4,39.976 20.971 Degrees,40.004 20.944 Degrees,Makkah-713-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(712),39.673 21.012 Degrees,5.2,5,4,39.659 21.025 Degrees,39.688 20.998 Degrees,Makkah-712-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(711),40.047 21.145 Degrees,4.9,4,4,40.033 21.158 Degrees,40.062 21.131 Degrees,Makkah-711-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(710),39.185 21.253 Degrees,3.4,2,4,39.172 21.265 Degrees,39.199 21.240 Degrees,Makkah-710-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(709),39.157 21.253 Degrees,3.1,2,4,39.143 21.265 Degrees,39.172 21.240 Degrees,Makkah-709-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(708),39.242 21.118 Degrees,1.4,1,4,39.228 21.131 Degrees,39.257 21.104 Degrees,Makkah-708-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(707),39.271 21.118 Degrees,1.2,1,4,39.257 21.131 Degrees,39.286 21.104 Degrees,Makkah-707-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(706),39.328 21.118 Degrees,1.1,1,4,39.315 21.131 Degrees,39.343 21.104 Degrees,Makkah-706-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(705),39.357 21.118 Degrees,1.1,1,4,39.343 21.131 Degrees,39.372 21.104 Degrees,Makkah-705-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(704),39.242 21.199 Degrees,1.1,1,4,39.228 21.212 Degrees,39.257 21.185 Degrees,Makkah-704-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(703),39.299 21.091 Degrees,1.0,1,4,39.286 21.104 Degrees,39.315 21.077 Degrees,Makkah-703-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(702),39.271 21.226 Degrees,1.2,1,4,39.257 21.238 Degrees,39.286 21.212 Degrees,Makkah-702-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(701),39.242 21.091 Degrees,1.0,1,4,39.228 21.104 Degrees,39.257 21.077 Degrees,Makkah-701-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(700),39.080 21.715 Degrees,3.4,3,4,39.077 21.720 Degrees,39.084 21.709 Degrees,Makkah-700-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(699),39.213 21.573 Degrees,3.3,3,4,39.199 21.586 Degrees,39.228 21.559 Degrees,Makkah-699-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(698),39.299 21.441 Degrees,3.8,3,4,39.286 21.453 Degrees,39.315 21.428 Degrees,Makkah-698-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(697),39.128 21.813 Degrees,4.1,4,4,39.114 21.826 Degrees,39.143 21.801 Degrees,Makkah-697-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(722),39.731 21.012 Degrees,5.5,5,4,39.717 21.025 Degrees,39.746 20.998 Degrees,Makkah-722-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(724),40.019 21.172 Degrees,5.3,4,4,40.005 21.185 Degrees,40.033 21.158 Degrees,Makkah-724-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(751),39.904 20.904 Degrees,4.7,4,4,39.890 20.917 Degrees,39.917 20.890 Degrees,Makkah-751-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(725),39.904 21.145 Degrees,5.4,6,4,39.890 21.158 Degrees,39.917 21.131 Degrees,Makkah-725-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(750),39.990 20.931 Degrees,5.1,5,4,39.976 20.944 Degrees,40.004 20.917 Degrees,Makkah-750-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(749),39.615 21.199 Degrees,1.6,1,4,39.602 21.212 Degrees,39.630 21.185 Degrees,Makkah-749-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(748),40.019 21.037 Degrees,5.5,6,4,40.005 21.050 Degrees,40.033 21.025 Degrees,Makkah-748-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(747),40.019 21.199 Degrees,4.9,5,4,40.005 21.212 Degrees,40.033 21.185 Degrees,Makkah-747-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(746),39.990 21.118 Degrees,3.7,4,4,39.976 21.131 Degrees,40.004 21.104 Degrees,Makkah-746-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(745),39.933 21.253 Degrees,4.5,4,4,39.919 21.265 Degrees,39.948 21.240 Degrees,Makkah-745-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(744),39.904 21.118 Degrees,2.5,1,4,39.890 21.131 Degrees,39.917 21.104 Degrees,Makkah-744-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(743),39.961 21.172 Degrees,5.8,6,4,39.948 21.185 Degrees,39.975 21.158 Degrees,Makkah-743-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(742),39.933 20.931 Degrees,6.7,6,4,39.919 20.944 Degrees,39.948 20.917 Degrees,Makkah-742-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(741),39.933 20.958 Degrees,6.0,6,4,39.919 20.971 Degrees,39.948 20.944 Degrees,Makkah-741-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(740),40.019 21.012 Degrees,4.7,5,4,40.005 21.025 Degrees,40.033 20.998 Degrees,Makkah-740-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(739),39.904 21.226 Degrees,2.5,2,4,39.890 21.238 Degrees,39.917 21.212 Degrees,Makkah-739-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(738),40.075 21.145 Degrees,3.4,3,4,40.062 21.158 Degrees,40.089 21.131 Degrees,Makkah-738-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(737),39.933 21.172 Degrees,4.9,5,4,39.919 21.185 Degrees,39.948 21.158 Degrees,Makkah-737-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(736),39.817 21.172 Degrees,2.7,1,4,39.803 21.185 Degrees,39.831 21.158 Degrees,Makkah-736-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(735),39.933 21.145 Degrees,6.6,6,4,39.919 21.158 Degrees,39.948 21.131 Degrees,Makkah-735-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(734),39.875 21.064 Degrees,4.1,3,4,39.861 21.077 Degrees,39.890 21.050 Degrees,Makkah-734-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(733),39.933 21.226 Degrees,4.1,4,4,39.919 21.238 Degrees,39.948 21.212 Degrees,Makkah-733-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(732),39.702 21.012 Degrees,6.1,6,4,39.688 21.025 Degrees,39.716 20.998 Degrees,Makkah-732-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(731),39.933 21.012 Degrees,7.7,8,4,39.919 21.025 Degrees,39.948 20.998 Degrees,Makkah-731-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(730),39.961 21.226 Degrees,4.6,5,4,39.948 21.238 Degrees,39.975 21.212 Degrees,Makkah-730-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(729),39.990 21.172 Degrees,3.9,4,4,39.976 21.185 Degrees,40.004 21.158 Degrees,Makkah-729-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(728),39.559 21.118 Degrees,3.8,3,4,39.545 21.131 Degrees,39.574 21.104 Degrees,Makkah-728-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(727),39.990 21.012 Degrees,5.3,4,4,39.976 21.025 Degrees,40.004 20.998 Degrees,Makkah-727-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(726),39.990 21.064 Degrees,5.6,6,4,39.976 21.077 Degrees,40.004 21.050 Degrees,Makkah-726-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(809),40.622 21.199 Degrees,4.2,4,4,40.608 21.212 Degrees,40.637 21.185 Degrees,Makkah-809-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(811),40.478 21.253 Degrees,4.4,4,4,40.464 21.265 Degrees,40.493 21.240 Degrees,Makkah-811-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(465),39.588 21.466 Degrees,4.4,4,4,39.574 21.479 Degrees,39.602 21.453 Degrees,Makkah-465-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(897),41.024 21.064 Degrees,4.4,4,4,41.011 21.077 Degrees,41.039 21.050 Degrees,Makkah-897-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(895),40.995 21.091 Degrees,4.4,6,4,40.982 21.104 Degrees,41.011 21.077 Degrees,Makkah-895-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(894),41.082 21.012 Degrees,5.1,4,4,41.068 21.025 Degrees,41.096 20.998 Degrees,Makkah-894-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(893),41.197 20.931 Degrees,4.6,5,4,41.184 20.944 Degrees,41.211 20.917 Degrees,Makkah-893-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(892),41.111 20.985 Degrees,4.6,4,4,41.097 20.998 Degrees,41.126 20.971 Degrees,Makkah-892-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(891),41.053 21.012 Degrees,4.1,3,4,41.039 21.025 Degrees,41.067 20.998 Degrees,Makkah-891-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(890),40.824 21.199 Degrees,4.8,4,4,40.810 21.212 Degrees,40.839 21.185 Degrees,Makkah-890-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(889),41.024 20.958 Degrees,5.1,4,4,41.011 20.971 Degrees,41.039 20.944 Degrees,Makkah-889-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(888),41.053 20.958 Degrees,3.8,4,4,41.039 20.971 Degrees,41.067 20.944 Degrees,Makkah-888-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(887),41.197 21.012 Degrees,6.2,6,4,41.184 21.025 Degrees,41.211 20.998 Degrees,Makkah-887-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(886),40.938 21.253 Degrees,4.4,4,4,40.924 21.265 Degrees,40.952 21.240 Degrees,Makkah-886-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(885),41.226 20.958 Degrees,4.2,5,4,41.212 20.971 Degrees,41.240 20.944 Degrees,Makkah-885-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(884),40.853 20.931 Degrees,3.3,2,4,40.839 20.944 Degrees,40.868 20.917 Degrees,Makkah-884-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(883),41.169 21.091 Degrees,5.9,5,4,41.155 21.104 Degrees,41.184 21.077 Degrees,Makkah-883-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(882),40.853 21.118 Degrees,4.4,4,4,40.839 21.131 Degrees,40.868 21.104 Degrees,Makkah-882-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(881),40.995 21.012 Degrees,4.2,3,4,40.982 21.025 Degrees,41.011 20.998 Degrees,Makkah-881-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(880),40.824 21.118 Degrees,4.3,4,4,40.810 21.131 Degrees,40.839 21.104 Degrees,Makkah-880-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(879),41.169 20.958 Degrees,5.7,5,4,41.155 20.971 Degrees,41.184 20.944 Degrees,Makkah-879-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(878),41.169 20.931 Degrees,4.0,4,4,41.155 20.944 Degrees,41.184 20.917 Degrees,Makkah-878-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(877),41.197 20.904 Degrees,4.6,4,4,41.184 20.917 Degrees,41.211 20.890 Degrees,Makkah-877-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(876),41.169 20.904 Degrees,4.0,4,4,41.155 20.917 Degrees,41.184 20.890 Degrees,Makkah-876-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(875),41.024 21.091 Degrees,4.0,4,4,41.011 21.104 Degrees,41.039 21.077 Degrees,Makkah-875-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(874),40.824 21.091 Degrees,5.4,6,4,40.810 21.104 Degrees,40.839 21.077 Degrees,Makkah-874-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(873),40.938 21.091 Degrees,4.2,4,4,40.924 21.104 Degrees,40.952 21.077 Degrees,Makkah-873-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(872),40.938 21.037 Degrees,4.4,4,4,40.924 21.050 Degrees,40.952 21.025 Degrees,Makkah-872-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(871),41.140 20.931 Degrees,4.7,4,4,41.126 20.944 Degrees,41.155 20.917 Degrees,Makkah-871-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(896),41.024 20.985 Degrees,4.7,4,4,41.011 20.998 Degrees,41.039 20.971 Degrees,Makkah-896-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(898),41.197 21.091 Degrees,4.7,4,4,41.184 21.104 Degrees,41.211 21.077 Degrees,Makkah-898-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(869),40.824 20.958 Degrees,4.3,4,4,40.810 20.971 Degrees,40.839 20.944 Degrees,Makkah-869-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(899),41.226 20.931 Degrees,5.5,6,4,41.212 20.944 Degrees,41.240 20.917 Degrees,Makkah-899-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(924),40.853 20.904 Degrees,3.3,2,4,40.839 20.917 Degrees,40.868 20.890 Degrees,Makkah-924-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(923),41.082 21.037 Degrees,5.5,6,4,41.068 21.050 Degrees,41.096 21.025 Degrees,Makkah-923-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(922),41.024 21.012 Degrees,4.8,4,4,41.011 21.025 Degrees,41.039 20.998 Degrees,Makkah-922-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(921),40.995 20.931 Degrees,5.4,6,4,40.982 20.944 Degrees,41.011 20.917 Degrees,Makkah-921-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(920),41.082 20.931 Degrees,5.1,3,4,41.068 20.944 Degrees,41.096 20.917 Degrees,Makkah-920-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(919),41.053 20.985 Degrees,4.5,4,4,41.039 20.998 Degrees,41.067 20.971 Degrees,Makkah-919-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(918),40.853 21.145 Degrees,4.5,5,4,40.839 21.158 Degrees,40.868 21.131 Degrees,Makkah-918-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(917),40.995 21.037 Degrees,3.9,4,4,40.982 21.050 Degrees,41.011 21.025 Degrees,Makkah-917-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(916),40.967 20.958 Degrees,5.5,6,4,40.953 20.971 Degrees,40.982 20.944 Degrees,Makkah-916-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(915),41.226 21.012 Degrees,5.2,6,4,41.212 21.025 Degrees,41.240 20.998 Degrees,Makkah-915-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(914),41.053 20.931 Degrees,4.9,5,4,41.039 20.944 Degrees,41.067 20.917 Degrees,Makkah-914-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(913),40.824 21.145 Degrees,4.0,4,4,40.810 21.158 Degrees,40.839 21.131 Degrees,Makkah-913-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(912),40.967 21.037 Degrees,4.1,4,4,40.953 21.050 Degrees,40.982 21.025 Degrees,Makkah-912-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(911),40.853 20.958 Degrees,4.4,4,4,40.839 20.971 Degrees,40.868 20.944 Degrees,Makkah-911-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(910),41.169 21.253 Degrees,4.7,5,4,41.155 21.265 Degrees,41.184 21.240 Degrees,Makkah-910-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(909),40.967 21.091 Degrees,4.8,5,4,40.953 21.104 Degrees,40.982 21.077 Degrees,Makkah-909-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(908),40.995 20.958 Degrees,5.2,4,4,40.982 20.971 Degrees,41.011 20.944 Degrees,Makkah-908-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(907),40.824 21.064 Degrees,5.3,4,4,40.810 21.077 Degrees,40.839 21.050 Degrees,Makkah-907-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(906),40.938 21.064 Degrees,4.3,4,4,40.924 21.077 Degrees,40.952 21.050 Degrees,Makkah-906-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(905),40.909 21.037 Degrees,4.3,4,4,40.895 21.050 Degrees,40.923 21.025 Degrees,Makkah-905-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(904),40.995 21.064 Degrees,3.9,3,4,40.982 21.077 Degrees,41.011 21.050 Degrees,Makkah-904-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(903),41.169 21.064 Degrees,7.8,8,4,41.155 21.077 Degrees,41.184 21.050 Degrees,Makkah-903-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(902),41.082 20.985 Degrees,3.8,3,4,41.068 20.998 Degrees,41.096 20.971 Degrees,Makkah-902-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(901),40.853 20.985 Degrees,4.1,3,4,40.839 20.998 Degrees,40.868 20.971 Degrees,Makkah-901-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(900),40.909 20.985 Degrees,3.1,2,4,40.895 20.998 Degrees,40.923 20.971 Degrees,Makkah-900-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(870),41.053 21.064 Degrees,4.7,5,4,41.039 21.077 Degrees,41.067 21.050 Degrees,Makkah-870-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(868),41.226 20.904 Degrees,3.8,3,4,41.212 20.917 Degrees,41.240 20.890 Degrees,Makkah-868-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(812),40.335 21.172 Degrees,3.1,2,4,40.321 21.185 Degrees,40.350 21.158 Degrees,Makkah-812-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(839),40.708 21.226 Degrees,4.8,5,4,40.695 21.238 Degrees,40.724 21.212 Degrees,Makkah-839-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(837),40.364 21.199 Degrees,4.7,5,4,40.350 21.212 Degrees,40.377 21.185 Degrees,Makkah-837-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(836),40.564 21.118 Degrees,2.7,2,4,40.551 21.131 Degrees,40.579 21.104 Degrees,Makkah-836-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(835),40.393 21.118 Degrees,6.0,6,4,40.379 21.131 Degrees,40.408 21.104 Degrees,Makkah-835-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(834),40.364 21.145 Degrees,4.1,3,4,40.350 21.158 Degrees,40.377 21.131 Degrees,Makkah-834-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(833),40.421 21.091 Degrees,4.1,5,4,40.408 21.104 Degrees,40.435 21.077 Degrees,Makkah-833-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(832),40.564 21.199 Degrees,4.3,4,4,40.551 21.212 Degrees,40.579 21.185 Degrees,Makkah-832-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(831),40.535 21.199 Degrees,4.5,5,4,40.522 21.212 Degrees,40.549 21.185 Degrees,Makkah-831-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(830),40.737 20.904 Degrees,4.5,5,4,40.724 20.917 Degrees,40.751 20.890 Degrees,Makkah-830-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(829),40.708 21.012 Degrees,3.6,3,4,40.695 21.025 Degrees,40.724 20.998 Degrees,Makkah-829-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(828),40.364 21.118 Degrees,4.0,4,4,40.350 21.131 Degrees,40.377 21.104 Degrees,Makkah-828-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(827),40.766 21.199 Degrees,4.9,3,4,40.752 21.212 Degrees,40.780 21.185 Degrees,Makkah-827-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(826),40.651 21.253 Degrees,4.5,4,4,40.637 21.265 Degrees,40.666 21.240 Degrees,Makkah-826-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(825),40.306 21.118 Degrees,4.8,5,4,40.292 21.131 Degrees,40.321 21.104 Degrees,Makkah-825-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(824),40.708 20.958 Degrees,4.1,5,4,40.695 20.971 Degrees,40.724 20.944 Degrees,Makkah-824-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(823),40.393 21.199 Degrees,4.3,5,4,40.379 21.212 Degrees,40.408 21.185 Degrees,Makkah-823-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(822),40.795 21.145 Degrees,3.4,2,4,40.781 21.158 Degrees,40.810 21.131 Degrees,Makkah-822-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(821),40.593 21.145 Degrees,4.1,4,4,40.579 21.158 Degrees,40.607 21.131 Degrees,Makkah-821-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(820),40.507 21.172 Degrees,3.7,3,4,40.493 21.185 Degrees,40.522 21.158 Degrees,Makkah-820-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(819),40.795 20.904 Degrees,3.0,2,4,40.781 20.917 Degrees,40.810 20.890 Degrees,Makkah-819-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(818),40.593 21.118 Degrees,5.4,5,4,40.579 21.131 Degrees,40.607 21.104 Degrees,Makkah-818-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(817),40.335 21.118 Degrees,3.4,3,4,40.321 21.131 Degrees,40.350 21.104 Degrees,Makkah-817-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(816),40.335 21.064 Degrees,3.3,2,4,40.321 21.077 Degrees,40.350 21.050 Degrees,Makkah-816-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(815),40.708 21.199 Degrees,5.0,5,4,40.695 21.212 Degrees,40.724 21.185 Degrees,Makkah-815-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(814),40.306 20.931 Degrees,4.1,4,4,40.292 20.944 Degrees,40.321 20.917 Degrees,Makkah-814-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(813),40.795 20.931 Degrees,4.4,4,4,40.781 20.944 Degrees,40.810 20.917 Degrees,Makkah-813-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(838),40.364 21.226 Degrees,4.4,4,4,40.350 21.238 Degrees,40.377 21.212 Degrees,Makkah-838-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(840),40.535 21.091 Degrees,3.9,4,4,40.522 21.104 Degrees,40.549 21.077 Degrees,Makkah-840-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(867),41.169 21.226 Degrees,4.6,3,4,41.155 21.238 Degrees,41.184 21.212 Degrees,Makkah-867-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(841),40.507 21.118 Degrees,3.6,3,4,40.493 21.131 Degrees,40.522 21.104 Degrees,Makkah-841-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(866),41.024 21.037 Degrees,3.4,2,4,41.011 21.050 Degrees,41.039 21.025 Degrees,Makkah-866-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(865),40.967 21.064 Degrees,4.4,4,4,40.953 21.077 Degrees,40.982 21.050 Degrees,Makkah-865-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(864),41.053 21.037 Degrees,3.9,3,4,41.039 21.050 Degrees,41.067 21.025 Degrees,Makkah-864-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(863),41.024 20.931 Degrees,4.3,4,4,41.011 20.944 Degrees,41.039 20.917 Degrees,Makkah-863-4,
Makkah,#1851fd1eace-layer-5_layer > g:nth-child(1) > path:nth-child(862),41.082 20.958 Degrees,5.0,5,4,41.068 20.971 Degrees,41.096 20.944 Degrees,Makkah-862-4,
